idBulan,metode,nama,instansi,lokasi,jenis,waktu,idMetode,id,pagu,idJenisPengadaan,satuanKerja,preprocessing,kategori_kmeans,kategori_lda
1,Tender,Peningkatan TPA Jongkong Kabupaten Bangka Tengah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kep. Bangka Belitung-Pangkal Pinang (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742265,10000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KEPULAUAN BANGKA BELITUNG,peningkatan tpa jongkong kabupaten bangka tengah,8,10
1,Tender,Pembangunan TPA Kabupaten Bangka Selatan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kep. Bangka Belitung-Pangkal Pinang (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742266,11000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KEPULAUAN BANGKA BELITUNG,pembangunan tpa kabupaten bangka selatan,0,0
1,Tender,Pembangunan Penyediaan Air Tanah untuk Air Baku di Wilayah Jawa Tengah[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Surabaya (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22744128,6140450000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR  BENGAWAN SOLO,pembangunan penyediaan air tanah air baku wilayah jawa tengah 1 pkt,16,2
1,Tender,Penanganan Longsoran Siborong Borong - Tarutung  - Bts. Kab. Tapanuli Selatan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Tapanuli Utara (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22741440,25636724000,0,PELAKSANAAN JALAN NASIONAL WILAYAH II PROVINSI SUMATERA UTARA,penanganan longsoran siborong borong tarutung bts kab tapanuli selatan,19,10
1,Tender,Pembangunan Penyediaan Air Tanah untuk Air Baku di Wilayah Jawa Timur[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Timur-Surabaya (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22744127,4942800000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR  BENGAWAN SOLO,pembangunan penyediaan air tanah air baku wilayah jawa timur 1 pkt,16,2
1,Seleksi,"Supervisi Optimalisasi SPAM Riung, Kabupaten Ngada",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Kupang (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742959,300000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,supervisi optimalisasi spam riung kabupaten ngada,1,10
1,Tender,"Pembangunan IPA Kap.60 l/det SPAM Wae Mese II, Kab. Manggarai Barat",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Manggarai Barat (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742953,22456680000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,pembangunan ipa kap.60 l/det spam wae mese ii kab manggarai barat,14,0
1,Tender,Pembangunan Sumur Pantau di Jateng[ 1 PKT],Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Tengah-Semarang (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22744125,1155830000,0,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR  BENGAWAN SOLO,pembangunan sumur pantau jateng 1 pkt,16,1
1,Tender,Pembangunan IPAL Kawasan Kab. Gorontalo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742713,9000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI GORONTALO,pembangunan ipal kawasan kab gorontalo,2,0
1,Seleksi,Pkt. Pelaksanaan Uji Laik Fungsi Jalan Nasional di Lingkungan BBPJN XI (untuk 7 Ruas Jalan Nasional Baru),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Banjarmasin (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22740970,2000000000,0,BALAI BESAR PELAKSANAAN JALAN NASIONAL XI BANJARMASIN,pkt pelaksanaan uji laik fungsi jalan nasional lingkungan bbpjn xi 7 ruas jalan nasional baru,17,2
1,Seleksi,Pkt. Kegiatan  Pemenuhan Izin Kehutanan di Lingkungan BBPJN XI (untuk 31 Ruas),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Banjarmasin (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22740971,2095450000,0,BALAI BESAR PELAKSANAAN JALAN NASIONAL XI BANJARMASIN,pkt kegiatan pemenuhan izin kehutanan lingkungan bbpjn xi 31 ruas,11,2
1,Tender,Renovasi Atap Gedung Asrama Tjokorda Luas 1108 M2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22745408,682248000,0,400940,renovasi atap gedung asrama tjokorda luas 1108 m2,10,1
1,Tender,Optimalisasi SPAM IKK Beduai Kab. Sanggau,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Sanggau (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742596,5000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,optimalisasi spam ikk beduai kab sanggau,4,10
1,Tender,Rehabillitasi jalan dan Penyediaan Sarana dan Prasarana Pejalan Kaki Sp. Tuktuk - Sialagan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Samosir (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22741441,39987750000,0,PELAKSANAAN JALAN NASIONAL WILAYAH II PROVINSI SUMATERA UTARA,rehabillitasi jalan penyediaan sarana prasarana pejalan kaki sp tuktuk sialagan,13,1
1,Tender,Optimalisasi SPAM IKK Sungai Kakap Kab. Kubu Raya,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Kubu Raya (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742599,3000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,optimalisasi spam ikk sungai kakap kab kubu raya,8,10
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 1,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742600,1190000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,supervisi rehabilitasi renovasi sarana prasarana sekolah kalbar 1,11,0
1,Seleksi,Perencanaan Teknis Manajemen Persampahan dan DED TPA Kabupaten Kapuas Hulu,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Kapuas Hulu (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22741966,1000000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH KALIMANTAN BARAT,perencanaan teknis manajemen persampahan ded tpa kabupaten kapuas hulu,0,0
1,Tender,Renovasi Atap Gedung Asrama Sutami Luas 1132 M2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Jawa Barat-Bandung (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22745409,719386000,0,400940,renovasi atap gedung asrama sutami luas 1132 m2,11,1
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Madrasah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742610,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,supervisi rehabilitasi renovasi sarana prasarana madrasah,11,0
1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Madrasah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742611,13105117000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,rehabilitasi renovasi sarana prasarana madrasah,11,0
1,Seleksi,Pemantauan Kelembagaan dan Alternatif Pembiayaan SPAM,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Maluku Utara-Ternate (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741897,1300000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH MALUKU UTARA,pemantauan kelembagaan alternatif pembiayaan spam,2,0
1,Tender,"Penilaian Kinerja dan AKNOP D.I Oransbari dan D.I Aimasi, Cs)",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua Barat-Sorong (Kota), ","Jasa Konsultansi, ",2020-01-01,13,22743527,600000000,0,OPERASI DAN PEMELIHARAAN SUMBER DAYA AIR PAPUA BARAT,penilaian kinerja aknop d.i oransbari d.i aimasi cs,1,10
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 3,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742602,1190000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,supervisi rehabilitasi renovasi sarana prasarana sekolah kalbar 3,11,0
1,Tender,"Pembangunan SPAM Kap. 5 L/detik, Desa Kunjir, Kec. Rajabasa, Kab. Lampung Selatan",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Lampung-Lampung Selatan (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742287,2739850000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI LAMPUNG,pembangunan spam kap 5 l/detik desa kunjir kec rajabasa kab lampung selatan,0,0
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 4,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742603,1190000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,supervisi rehabilitasi renovasi sarana prasarana sekolah kalbar 4,11,0
1,Tender,Pembangunan IPA Kap. 20 L/detik SPAM IKK Way Khilau Kab. Pesawaran,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Lampung-Pesawaran (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742288,16055390000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI LAMPUNG,pembangunan ipa kap 20 l/detik spam ikk way khilau kab pesawaran,18,0
1,Seleksi,Manajemen Konstruksi Pembangunan Pasar Baru Balerong Kab. Toba Samosir,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Toba Samosir (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742093,1616020000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SUMATERA UTARA,manajemen konstruksi pembangunan pasar baru balerong kab toba samosir,19,0
1,Tender,PRESERVASI JEMBATAN RUAS BTS.KOTA SAMPIT-PALANTARAN-KASONGAN-TANGKILING,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Tengah-Palangka Raya (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22745463,42815090000,0,PELAKSANAAN JALAN NASIONAL WILAYAH I PROVINSI KALTENG,preservasi jembatan ruas bts.kota sampit-palantaran-kasongan-tangkiling,14,10
1,Seleksi,Supervisi Pembangunan IPAL Skala Kawasan Kampus UNIPA Kabupaten Manokwari,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Papua Barat-Manokwari (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22743077,400000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI PAPUA BARAT,supervisi pembangunan ipal skala kawasan kampus unipa kabupaten manokwari,10,0
1,Tender,Rehabilitasi dan Renovasi Sarana dan Prasarana Pendidikan Dasar dan Menengah Kepulauan Nias,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Medan (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742092,77297014000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SUMATERA UTARA,rehabilitasi renovasi sarana prasarana pendidikan dasar menengah kepulauan nias,19,1
1,Tender,Pembangunan TPA Deli Serdang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Deli Serdang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742084,32000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SUMATERA UTARA,pembangunan tpa deli serdang,1,0
1,Tender,"Optimalisasi SPAM Kec. Maritaing, Kabupaten Alor",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Alor (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742957,2738200000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,optimalisasi spam kec maritaing kabupaten alor,0,10
1,Seleksi,"Supervisi Optimalisasi SPAM Maritaing, Kabupaten Alor",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Nusa Tenggara Timur-Alor (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742958,262000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI NUSA TENGGARA TIMUR,supervisi optimalisasi spam maritaing kabupaten alor,0,10
1,Seleksi,Supervisi  Optimalisasi SPAM Titab Atas (Landscape),Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Bali-Denpasar (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742856,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI BALI,supervisi optimalisasi spam titab atas landscape,10,10
1,Seleksi,"Supervisi Pembangunan Jaringan Perpipaan SPAM IKK Merek mendukung KSPN Danau Toba, Kab. Karo",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Karo (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742088,1581080000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SUMATERA UTARA,supervisi pembangunan jaringan perpipaan spam ikk merek mendukung kspn danau toba kab karo,1,0
1,Seleksi,Supervisi Pembangunan IPAL Kawasan Kab. Gorontalo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742712,450000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI GORONTALO,supervisi pembangunan ipal kawasan kab gorontalo,2,0
1,Seleksi,Supervisi Peningkatan TPA Regional Talumelito,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742716,750000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI GORONTALO,supervisi peningkatan tpa regional talumelito,13,10
1,Tender,Peningkatan TPA Regional Talumelito,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742717,18000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI GORONTALO,peningkatan tpa regional talumelito,13,10
1,Seleksi,Penyiapan Readiness Criteria Kegiatan Bidang Cipta Karya TA 2021,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741964,1500000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH KALIMANTAN BARAT,penyiapan readiness criteria kegiatan bidang cipta karya ta 2021,11,5
1,Tender,Pembangunan TPST Kawasan Universitas Hasanuddin Kab. Gowa,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Gowa (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742754,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SULAWESI SELATAN,pembangunan tpst kawasan universitas hasanuddin kab gowa,1,1
1,Tender,Rehabilitasi dan Rekonstruksi Rumah Sakit Undata Phase Ib,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tengah-Palu (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742732,2000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGAH,rehabilitasi rekonstruksi rumah sakit undata phase ib,14,0
1,Tender,Pembangunan IPA Kapasitas 15 L/d  SPAM IKK Binjai Hulu Kab. Sintang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Sintang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742584,18211150000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,pembangunan ipa kapasitas 15 l/d spam ikk binjai hulu kab sintang,16,0
1,Seleksi,"Supervisi Pembangunan Jaringan Perpipaan SPAM IKK Parapat Mendukung KSPN Danau Toba, Kab. Simalungun",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Simalungun (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742087,1216704000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SUMATERA UTARA,supervisi pembangunan jaringan perpipaan spam ikk parapat mendukung kspn danau toba kab simalungun,19,0
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 2,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742601,1190000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,supervisi rehabilitasi renovasi sarana prasarana sekolah kalbar 2,11,0
1,Seleksi,Penyusunan Dokumen Perencanaan SPAM Provinsi Gorontalo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741865,500000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH GORONTALO,penyusunan dokumen perencanaan spam provinsi gorontalo,2,0
1,Tender,PENGGANTIAN JEMBATAN S. MARTAPURA CS,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Banjarmasin (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22741503,31782850000,0,PELAKSANAAN JALAN NASIONAL WILAYAH II PROVINSI KALSEL,penggantian jembatan s. martapura cs,3,10
1,Seleksi,Penyusunan Rencana Pembangunan Infrastruktur Permukiman,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741866,1500000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH GORONTALO,penyusunan rencana pembangunan infrastruktur permukiman,6,1
1,Seleksi,Pemantauan Kelembagaan dan Alternatif Pembiayaan SPAM Provinsi Sumatera Utara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Utara-Medan (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741910,600000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH SUMATERA UTARA,pemantauan kelembagaan alternatif pembiayaan spam provinsi sumatera utara,2,1
1,Seleksi,Pemantauan Kelembagaan dan Alternatif Pembiayaan SPAM Provinsi Gorontalo,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Gorontalo-Gorontalo (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22741867,500000000,0,BALAI PRASARANA PERMUKIMAN WILAYAH GORONTALO,pemantauan kelembagaan alternatif pembiayaan spam provinsi gorontalo,2,1
1,Tender,Pembangunan Broncaptering Kapasitas 10 L/d SPAM IKK Sengah Temila untuk Desa Senakin Kab. Landak,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Landak (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742586,10000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,pembangunan broncaptering kapasitas 10 l/d spam ikk sengah temila desa senakin kab landak,3,0
1,Tender,Optimalisasi SPAM IKK Gayung Bersambut Kab. Sambas,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Sambas (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742597,5000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,optimalisasi spam ikk gayung bersambut kab sambas,12,10
1,Tender,Pembangunan IPLT Kab. Landak,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Landak (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742581,4726500000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,pembangunan iplt kab landak,7,0
1,Tender,"Pembangunan IPA Kapasitas 15 L/d  SPAM IKK Kelam Permai, Kab. Sintang",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Sintang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742585,20000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,pembangunan ipa kapasitas 15 l/d spam ikk kelam permai kab sintang,5,0
1,Tender,Optimalisasi  SPAM IKK Jagoi Babang Kab. Bengkayang,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Bengkayang (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742598,6317558000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,optimalisasi spam ikk jagoi babang kab bengkayang,8,10
1,Seleksi,Supervisi Rehabilitasi dan Renovasi Sarana Prasarana Sekolah KALBAR 5,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Barat-Pontianak (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742604,1190002000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN BARAT,supervisi rehabilitasi renovasi sarana prasarana sekolah kalbar 5,11,0
1,Tender,"Optimalisasi SPAM IKK Ralla, Kab. Barru",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Barru (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742766,6700000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SULAWESI SELATAN,optimalisasi spam ikk ralla kab barru,0,10
1,Seleksi,Konsultan Supervisi Konstruksi NUWSP Provinsi Kalimantan Selatan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Tanah Laut (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742631,50000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN SELATAN,konsultan supervisi konstruksi nuwsp provinsi kalimantan selatan,0,1
1,Seleksi,Supervisi Optimalisasi TPA Sampah Pelawi Kab. OKU Selatan,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Selatan-Ogan Komering Ulu Selatan (Kab.), ","Jasa Konsultansi, ",2020-01-01,15,22742205,700000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SUMATERA SELATAN,supervisi optimalisasi tpa sampah pelawi kab oku selatan,0,10
1,Tender,Peningkatan Kapasitas IPA Kap. 50 Lt/dtk SPAM IKK Pelaihari Kab. Tanah Laut,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Kalimantan Selatan-Tanah Laut (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742625,15000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI KALIMANTAN SELATAN,peningkatan kapasitas ipa kap 50 lt/dtk spam ikk pelaihari kab tanah laut,2,10
1,Tender,"Optimalisasi SPAM IKK Dua Boccoe, IKK Camming dan IKK Palattae Kab. Bone",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Bone (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742765,4850000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SULAWESI SELATAN,optimalisasi spam ikk boccoe ikk camming ikk palattae kab bone,12,0
1,Tender,Rehabilitasi dan Renovasi Sarana dan Prasarana Sekolah Kab. Luwu dan Kab. Luwu Utara,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Luwu Utara (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742787,10862793000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SULAWESI SELATAN,rehabilitasi renovasi sarana prasarana sekolah kab luwu kab luwu utara,11,0
1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Sekolah Sulawesi Tengah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tengah-Palu (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742747,16340066000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGAH,rehabilitasi renovasi sarana prasarana sekolah sulawesi tengah,11,0
1,Tender,Rehabilitasi dan Renovasi Sarana Prasarana Madrasah Sulawesi Tengah,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Tengah-Palu (Kota), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742749,942611000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SULAWESI TENGAH,rehabilitasi renovasi sarana prasarana madrasah sulawesi tengah,11,0
1,Tender,Pembangunan IPA Kap. 20 L/det SPAM IKK Sinjai Tengah Kab. Sinjai,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Sinjai (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742758,14510348000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SULAWESI SELATAN,pembangunan ipa kap 20 l/det spam ikk sinjai tengah kab sinjai,2,0
1,Tender,"Pembangunan IPA Kap. 20 L/det SPAM IKK Sabbang, Kab. Luwu Utara",Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Luwu Utara (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742759,13000000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH I PROVINSI SULAWESI SELATAN,pembangunan ipa kap 20 l/det spam ikk sabbang kab luwu utara,2,0
1,Tender,Rehabilitasi dan Renovasi Sarana dan Prasarana Sekolah Kab. Kepulauan Selayar,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sulawesi Selatan-Selayar (Kab.), ","Pekerjaan Konstruksi, ",2020-01-01,13,22742788,11050000000,0,PELAKSANAAN PRASARANA PERMUKIMAN WILAYAH II PROVINSI SULAWESI SELATAN,rehabilitasi renovasi sarana prasarana sekolah kab kepulauan selayar,15,0
1,Seleksi,Supervisi Pembangunan TPA Sampah Kota Lubuk Linggau,Kementerian Pekerjaan Umum dan Perumahan Rakyat,"Sumatera Selatan-Lubuk Linggau (Kota), ","Jasa Konsultansi, ",2020-01-01,15,22742206,600000000,0,PELAKSANAAN PRASARANA PERMUKIMAN PROVINSI SUMATERA SELATAN,supervisi pembangunan tpa sampah kota lubuk linggau,5,0
